cfg_id,epoch,train_err,test_err,gap,epsilon_sum,sum_bound,riemann_sum_terms,Spec_L21
7,87,0.002633333,0.022,0.019366667,7.124537705,41.79220733,72110839.04,1.48E+17
7,88,0.00375,0.0249,0.02115,7.088319939,41.9234699,72809260.38,1.71E+17
7,89,0.00125,0.0196,0.01835,7.088373201,41.82801588,72410566.4,1.07E+17
7,90,0.0005,0.0199,0.0194,7.113890026,41.52634586,71053026.97,9.31E+16
7,91,8.33E-05,0.0164,0.016316667,7.132053457,41.16492983,69494200.45,6.41E+16
7,92,1.67E-05,0.0163,0.016283333,7.141559464,40.45044128,66568896.46,5.33E+16
7,93,0,0.0161,0.0161,7.120960593,39.74008389,63840432.29,4.34E+16
7,94,0,0.0163,0.0163,7.066569461,39.05423672,61392651.41,3.68E+16
7,95,0,0.0168,0.0168,7.005912286,38.46521188,59381251.87,3.22E+16
7,96,0,0.0173,0.0173,6.93221013,37.94306022,57700369.41,2.89E+16
7,97,0,0.0181,0.0181,6.857431326,37.48967825,56300073.09,2.60E+16
7,98,0,0.0183,0.0183,6.787654455,37.08231152,55065974.81,2.38E+16
7,99,0,0.0177,0.0177,6.711814356,36.71306734,54004510.85,2.22E+16
7,100,0,0.019,0.019,6.631752989,36.36603745,53047660.34,2.07E+16
7,101,0,0.0189,0.0189,6.620848316,36.3216184,52928144.6,2.04E+16
7,102,0,0.0188,0.0188,6.614600262,36.28596871,52823406.34,2.02E+16
7,103,0,0.0187,0.0187,6.606459519,36.24967583,52723216.38,2.01E+16
7,104,0,0.0187,0.0187,6.599035285,36.21177211,52614850.92,1.99E+16
7,105,0,0.0188,0.0188,6.589141486,36.17381881,52515187.94,1.98E+16
7,106,0,0.0188,0.0188,6.581826174,36.1371538,52411043.46,1.96E+16
7,107,0,0.0188,0.0188,6.574889615,36.10068289,52306348.1,1.95E+16
7,108,0,0.0188,0.0188,6.567099776,36.06396115,52203889.84,1.94E+16
7,109,0,0.0188,0.0188,6.557441755,36.02850619,52112618.33,1.94E+16
7,110,0,0.0188,0.0188,6.548542932,35.9934684,52020218.16,1.92E+16
7,111,0,0.0189,0.0189,6.540245889,35.95992401,51931047.64,1.91E+16
7,112,0,0.019,0.019,6.529078412,35.92588612,51850338.22,1.90E+16
7,113,0,0.0188,0.0188,6.522517569,35.89243876,51755536.26,1.89E+16
7,114,0,0.0188,0.0188,6.515698054,35.85908233,51662052.05,1.88E+16
7,115,0,0.0188,0.0188,6.509062362,35.82846117,51577628.81,1.86E+16
7,116,0,0.019,0.019,6.50300933,35.7946573,51480038.45,1.85E+16
7,117,0,0.019,0.019,6.494171099,35.76294368,51399662.89,1.84E+16
7,118,0,0.0191,0.0191,6.484273884,35.73115646,51322808.41,1.84E+16
7,119,0,0.019,0.019,6.476931828,35.69935787,51237011.02,1.83E+16
7,120,0,0.019,0.019,6.470362661,35.66970368,51156090.97,1.82E+16
7,121,0,0.0192,0.0192,6.460878284,35.64169648,51091209.05,1.81E+16
7,122,0,0.0192,0.0192,6.45287888,35.60967268,51007117.47,1.80E+16
7,123,0,0.0194,0.0194,6.447770461,35.58002078,50921280.53,1.79E+16
7,124,0,0.0193,0.0193,6.43961242,35.55181407,50851217.09,1.78E+16
7,125,0,0.0192,0.0192,6.429689982,35.52176062,50780914.44,1.77E+16
7,126,0,0.0193,0.0193,6.419673292,35.49333342,50716662.78,1.76E+16
7,127,0,0.0193,0.0193,6.412368748,35.46591683,50646519.35,1.75E+16
7,128,0,0.0193,0.0193,6.402749107,35.43731071,50580346.06,1.75E+16
7,129,0,0.0195,0.0195,6.398782155,35.40856219,50494040.27,1.74E+16
7,130,0,0.0195,0.0195,6.39075946,35.38231535,50430618.77,1.73E+16
7,131,0,0.0193,0.0193,6.382125969,35.35436356,50363433.07,1.72E+16
7,132,0,0.0194,0.0194,6.376046913,35.32743247,50290963.53,1.71E+16
7,133,0,0.0194,0.0194,6.368642379,35.30051418,50223192.36,1.70E+16
7,134,0,0.0194,0.0194,6.363298944,35.2746964,50152134.18,1.70E+16
7,135,0,0.0195,0.0195,6.353463414,35.2465854,50088749.9,1.69E+16
7,136,0,0.0194,0.0194,6.346125128,35.22088458,50025104,1.68E+16
7,137,0,0.02,0.02,6.337963175,35.19403547,49960374.5,1.67E+16
7,138,0,0.0196,0.0196,6.326740645,35.16925913,49913452.34,1.67E+16
7,139,0,0.0197,0.0197,6.322017588,35.14289012,49838561.6,1.66E+16
7,140,0,0.0197,0.0197,6.3122374,35.11866324,49788610.18,1.66E+16
7,141,0,0.0198,0.0198,6.304317964,35.0940132,49730793.1,1.65E+16
7,142,0,0.0197,0.0197,6.297461737,35.0681105,49665013.83,1.64E+16
7,143,0,0.0197,0.0197,6.290354776,35.04249432,49601131.69,1.63E+16
7,144,0,0.0202,0.0202,6.287188152,35.01798546,49527522.84,1.63E+16
7,145,0,0.02,0.02,6.279215612,34.99213307,49465897.74,1.62E+16
7,146,0,0.0201,0.0201,6.270354051,34.96941335,49418160.29,1.61E+16
7,147,0,0.02,0.02,6.26483023,34.94560663,49355216.1,1.61E+16
7,148,0,0.02,0.02,6.253469694,34.92084982,49309121.01,1.60E+16
7,149,0,0.02,0.02,6.244913233,34.89691461,49256230.96,1.59E+16
7,150,0,0.0202,0.0202,6.240851108,34.87356043,49189922.6,1.59E+16
7,151,0,0.0205,0.0205,6.23103594,34.84824527,49136680.19,1.58E+16
7,152,0,0.0201,0.0201,6.224532563,34.82777165,49088717.19,1.58E+16
7,153,0,0.0201,0.0201,6.221094604,34.80136358,49009906.48,1.57E+16
7,154,0,0.0201,0.0201,6.210942037,34.78100759,48974918.75,1.56E+16
7,155,0,0.0202,0.0202,6.204392146,34.75744359,48916604.82,1.56E+16
7,156,0,0.0205,0.0205,6.195984501,34.73269167,48860619.36,1.55E+16
7,157,0,0.0205,0.0205,6.192630013,34.71172447,48800324.93,1.55E+16
7,158,0,0.0205,0.0205,6.18070517,34.68855162,48761838.56,1.54E+16
7,159,0,0.0205,0.0205,6.172608858,34.66657304,48714359.7,1.54E+16
7,160,0,0.0206,0.0206,6.165961479,34.64366554,48658777.72,1.53E+16
7,161,0,0.0205,0.0205,6.159437637,34.6216349,48605800.37,1.52E+16
7,162,0,0.0204,0.0204,6.153055743,34.59924567,48551143.3,1.52E+16
7,163,0,0.0207,0.0207,6.143977968,34.57779245,48508908.37,1.51E+16
7,164,0,0.0206,0.0206,6.140586846,34.55675179,48448705.82,1.51E+16
7,165,0,0.0206,0.0206,6.131360627,34.53461489,48404691.17,1.50E+16
7,166,0,0.0208,0.0208,6.124399648,34.51535099,48362767.08,1.50E+16
7,167,0,0.0206,0.0206,6.118332101,34.4926892,48306248.46,1.49E+16
7,168,0,0.0208,0.0208,6.108262696,34.47272718,48272570.72,1.49E+16
7,169,0,0.0207,0.0207,6.103996746,34.4514139,48214563.56,1.48E+16
7,170,0,0.0208,0.0208,6.096366826,34.43274918,48177033.9,1.48E+16
7,171,0,0.0209,0.0209,6.095742029,34.42978159,48169067.86,1.48E+16
7,172,0,0.0209,0.0209,6.093867247,34.42747098,48167586.03,1.48E+16
7,173,0,0.0208,0.0208,6.093911855,34.42525879,48159913.16,1.48E+16
7,174,0,0.0208,0.0208,6.093776901,34.42310116,48153036.79,1.48E+16
7,175,0,0.0208,0.0208,6.092012708,34.42098586,48151843.2,1.47E+16
7,176,0,0.0208,0.0208,6.092579983,34.4189154,48142876.7,1.48E+16
7,177,0,0.0208,0.0208,6.091374524,34.41676627,48139669.04,1.48E+16
7,178,0,0.0208,0.0208,6.089963117,34.41463598,48137225.57,1.48E+16
7,179,0,0.0209,0.0209,6.088175255,34.4125784,48136308.8,1.47E+16
7,180,0,0.0208,0.0208,6.088766754,34.41041779,48126955.04,1.47E+16
7,181,0,0.0209,0.0209,6.086297836,34.40830112,48128152.19,1.47E+16
7,182,0,0.0209,0.0209,6.086821921,34.40630657,48119592.64,1.47E+16
7,183,0,0.0209,0.0209,6.084475307,34.40412378,48120149.36,1.47E+16
7,184,0,0.0209,0.0209,6.084916154,34.4020526,48111613,1.47E+16
7,185,0,0.0209,0.0209,6.085508305,34.39988817,48102246.45,1.47E+16
7,186,0,0.0209,0.0209,6.083298219,34.39771866,48102384.29,1.47E+16
7,187,0,0.0209,0.0209,6.083611356,34.39559905,48094118.83,1.47E+16
7,188,0,0.0209,0.0209,6.082470462,34.39350565,48090882.8,1.47E+16
7,189,0,0.0209,0.0209,6.08167772,34.39144163,48086563.97,1.47E+16
7,190,0,0.0209,0.0209,6.081043234,34.38940829,48081811.91,1.47E+16
7,191,0,0.0209,0.0209,6.079702587,34.38743559,48079664.88,1.47E+16
7,192,0,0.0209,0.0209,6.07831922,34.3852378,48076898.37,1.47E+16
7,193,0,0.0209,0.0209,6.077810881,34.38312228,48071439.2,1.47E+16
7,194,0,0.0209,0.0209,6.076219358,34.38102189,48069710.77,1.47E+16
7,195,0,0.0209,0.0209,6.075854973,34.37904271,48064226.18,1.47E+16
7,196,0,0.021,0.021,6.076454654,34.37684957,48054741.16,1.47E+16
7,197,0,0.021,0.021,6.075829335,34.3747845,48049851.8,1.47E+16
7,198,0,0.021,0.021,6.074528012,34.37266011,48047056.81,1.46E+16
7,199,0,0.021,0.021,6.07510151,34.37056178,48037984.3,1.47E+16
7,200,0,0.021,0.021,6.075695244,34.36839027,48028595.51,1.47E+16
